houseid,hhsize,Age_U18,Age_1924,Age_2545,Age_4665,Age_U65,Age_U24,Male,pr_male,drvrcnt,numadlt,wrkcount,Pr_senior,Pr_adult,White,Black,Asian,AmIndian,Hawai,Mulrace,Other_race,Pr_white,HH_white,Work_hm,Pr_wrkhm,Home_own,Home_rent,Home_other,hhvehcnt,HH_veh,Veh_0,Veh_1,Veh_2,Veh_3,Veh_acces,Veh_avl,hhfaminc,Low_inc,Medium_inc,Hg_inc,Income_low,Urban_big,Rural_Big,wthhfin,BKSH,RDSH,NOSH,Sanjose,Newyork,Atlanta,Chicago,Low_BK,Low_RD,high_RD,Veh0_BK,Veh0_RD,Rural_BK,Rural_RD,N_BK,N_RD,C_BK,C_RD,C_RD_SEnior,INCLW_bk,INCLW_rd,VMTwt_HH,LN_VMTHH
30043449,2,0,0,0,2,0,0,1,.5,2,2,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,3,3,0,0,0,1,1.5,1,10,0,0,1,0,1,0,200.67409956319,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4711.47677992569,8.4579689044074
30043623,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,06,0,1,0,1,1,0,467.80921408736,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58969.3697882599,10.984790389761
30043808,2,0,0,0,1,1,0,1,.5,2,2,0,.5,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,.5,0,07,0,1,0,1,1,0,570.48853267879,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16053.9775634119,9.68377420903973
30043833,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,06,0,1,0,1,1,0,11373.3124688979,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16116.497550673,9.68766076521783
30044006,3,0,0,0,2,0,0,1,.333333333333333,2,2,2,0,.666666666666667,2,0,0,0,0,0,0,.666666666666667,0,1,.333333333333333,1,0,0,4,3,0,0,0,0,2,1,06,0,1,0,1,1,0,2112.94046345779,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23529.9117772271,10.0660702305341
30044013,2,0,0,0,2,0,0,1,.5,2,2,2,0,1,2,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,.5,0,10,0,0,1,0,1,0,4550.4211133337,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7650.02965354705,8.94259551299836
30044203,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2,2,0,0,1,0,2,1,06,0,1,0,1,1,0,2542.30599075718,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13324.7474390165,9.49745334044524
30044255,2,0,0,1,0,1,0,1,.5,2,2,1,.5,1,2,0,0,0,0,0,0,1,1,1,.5,1,0,0,4,3,0,0,0,0,2,1,05,0,1,0,1,1,0,148.80561095411,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23174.4113093465,10.0508471382527
30044430,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,2,1,07,0,1,0,1,1,0,2668.85881813512,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14134.0928010124,9.5564158354413
30044487,2,0,0,2,0,0,0,1,.5,2,2,2,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,08,0,1,0,0,1,0,6872.42499542659,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13228.4870009297,9.49020348091728
30044564,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,02,1,0,0,1,1,0,283.58732868915,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24190.9463011145,10.0937750592808
30044687,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,06,0,1,0,1,1,0,577.96202787556,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2837.9481753568,7.9511889017649
30044727,2,0,0,0,2,0,0,1,.5,2,2,1,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,3,3,0,0,0,1,1.5,1,10,0,0,1,0,1,0,61.70561253589,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38946.5610879668,10.5699714328549
30044994,3,0,0,1,1,0,0,1,.333333333333333,2,3,2,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,1,1,03,1,0,0,1,1,0,3631.39763666041,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28203.4134062887,10.2472337484499
30045021,4,0,1,0,1,0,0,0,0,4,4,4,0,1,2,0,0,0,0,0,0,.5,0,0,0,1,0,0,5,3,0,0,0,0,1.25,1,08,0,1,0,0,0,1,174.78043035627,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93967.9664541981,11.4507198626383
30045184,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,03,1,0,0,1,1,0,30.53808341867,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568.074041195927,6.34401055078544
30045192,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,2,2,0,0,1,0,2,1,10,0,0,1,0,1,0,244.17351372294,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3139.19980707989,8.05204170970581
30045337,2,0,0,0,0,1,0,1,.5,2,2,1,.5,1,1,0,0,0,0,0,0,.5,0,0,0,1,0,0,2,2,0,0,1,0,1,1,11,0,0,1,0,1,0,254.96692027,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2916.80927542243,7.97858836554234
30045499,3,0,0,0,0,2,0,1,.333333333333333,2,2,0,.666666666666667,.666666666666667,2,0,0,0,0,0,0,.666666666666667,0,0,0,1,0,0,2,2,0,0,1,0,1,1,05,0,1,0,1,0,1,121.71180507839,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30833.2133602291,10.3363801758379
30045564,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,05,0,1,0,1,1,0,4804.56807432378,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6285.17704010884,8.74610838115258
30045991,2,0,0,1,1,0,0,2,1,1,2,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,2,0,0,1,0,2,1,05,0,1,0,1,1,0,1502.25156358605,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47115.7762543139,10.7603844003295
30046533,3,0,0,0,2,0,0,1,.333333333333333,2,2,0,0,.666666666666667,2,0,0,0,0,0,0,.666666666666667,0,0,0,1,0,0,2,2,0,0,1,0,1,1,10,0,0,1,0,0,1,85.96551173386,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43932.1811290226,10.6904251479384
30046543,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,2,1,09,0,1,0,0,1,0,72.48545875815,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68070.7917683128,11.128318188533
30046691,2,0,0,0,1,0,0,1,.5,2,2,1,0,1,1,0,0,0,0,0,0,.5,0,0,0,1,0,0,2,2,0,0,1,0,1,1,11,0,0,1,0,1,0,636.27932200303,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14372.8066806044,9.57316284869657
30046856,2,0,0,0,1,1,0,1,.5,2,2,0,.5,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,5,3,0,0,0,0,2.5,1,06,0,1,0,1,1,0,240.77888019327,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14535.9384314887,9.58444816712044
30047130,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,03,1,0,0,1,1,0,104.22258190475,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3740.34867774764,8.2272014344282
30047236,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,03,1,0,0,1,1,0,3856.07558655593,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1561.0394504906,7.35374758647672
30047255,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,03,1,0,0,1,1,0,252.16224530859,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3664.69065303459,8.20677204214272
30047259,2,0,0,0,0,1,0,0,0,2,2,0,.5,1,1,0,0,0,0,0,0,.5,0,0,0,1,0,0,3,3,0,0,0,1,1.5,1,09,0,1,0,0,1,0,41.82930199183,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.979151371584,6.32432159854993
30047300,4,0,0,1,1,0,0,1,.25,2,2,2,0,.5,2,0,0,0,0,0,0,.5,0,0,0,1,0,0,2,2,0,0,1,0,1,1,09,0,1,0,0,1,0,133.02817038499,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37348.3071177014,10.5280696393233
30047367,3,1,0,1,0,0,0,2,.666666666666667,2,2,1,0,.666666666666667,2,0,0,0,0,0,0,.666666666666667,0,0,0,1,0,0,2,2,0,0,1,0,1,1,08,0,1,0,0,1,0,500.31851057077,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106760.44535001,11.5783521417371
30047406,2,0,0,0,0,2,0,1,.5,2,2,0,1,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,.5,0,05,0,1,0,1,1,0,146.52986880102,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35245.9249754188,10.4701335696953
30047422,2,0,0,0,2,0,0,1,.5,2,2,2,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,3,3,0,0,0,1,1.5,1,04,1,0,0,1,1,0,55.64714724296,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460477.424539729,13.0400212813318
30047472,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,05,0,1,0,1,1,0,1361.9465106337,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5208.87709360117,8.55831154398953
30047579,5,0,0,0,1,0,0,1,.2,2,2,1,0,.4,1,0,0,0,0,0,0,.2,0,1,.2,1,0,0,2,2,0,0,1,0,1,1,08,0,1,0,0,1,0,1823.52649149797,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355.90008411206,7.21295802714031
30048005,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,05,0,1,0,1,1,0,38.77400379885,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2653.94272961253,7.88417836267598
30048047,2,1,0,0,1,0,0,1,.5,1,1,2,0,.5,2,0,0,0,0,0,0,1,1,1,.5,0,1,0,1,1,0,1,0,0,1,1,11,0,0,1,0,1,0,1853.25654933209,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,15875.1043988236,9.67257038977096
30048081,4,0,0,1,0,1,0,2,.5,2,4,0,.25,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3,3,0,0,0,1,1.5,1,05,0,1,0,1,1,0,2073.46126773618,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44125.1140566809,10.6948070416604
30048158,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,03,1,0,0,1,1,0,1389.10268879463,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10516.972356124,9.26084072590131
30048161,2,0,0,2,0,0,0,1,.5,2,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,.5,0,07,0,1,0,1,1,0,528.55900094815,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27604.6230227387,10.2257747636625
30048236,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,08,0,1,0,0,1,0,1191.81773710216,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2145.70841509103,7.67169097826495
30048570,2,0,0,0,1,1,0,1,.5,1,2,1,.5,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,05,0,1,0,1,1,0,2119.59528347803,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12261.1588905087,9.41427328619894
30048591,3,0,0,1,1,0,0,1,.333333333333333,2,2,2,0,.666666666666667,0,0,2,0,0,0,0,0,0,1,.333333333333333,0,1,0,3,3,0,0,0,1,1.5,1,05,0,1,0,1,1,0,3363.21424071788,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15792.1582751869,9.66733210467679
30048618,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,04,1,0,0,1,1,0,17391.5787364265,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5005.39424733445,8.51847122385165
30048763,2,0,0,0,1,1,0,1,.5,2,2,0,.5,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,07,0,1,0,1,1,0,137.66586367681,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18407.3414434368,9.82055918018707
30048832,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,08,0,1,0,0,1,0,1192.74771137112,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24213.3670648235,10.0947014163509
30048837,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,01,1,0,0,1,1,0,54.03546015248,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1262.36398320411,7.1415332702255
30048864,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,10,0,0,1,0,1,0,779.39957884991,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1293.53698659725,7.16590837089408
30048996,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,09,0,1,0,0,1,0,2051.83718071373,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6228.0010059815,8.73697124675381
30049081,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,01,1,0,0,1,1,0,12863.4788924276,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8365.20323959023,9.03195544522729
30049320,2,0,0,0,1,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,.5,0,0,0,1,0,0,2,2,0,0,1,0,1,1,05,0,1,0,1,1,0,68.4872743226,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16696.0157325983,9.72298528378953
30049408,4,1,1,0,2,0,0,1,.25,3,3,3,0,.75,0,0,4,0,0,0,0,0,0,1,.25,1,0,0,3,3,0,0,0,1,1,1,11,0,0,1,0,1,0,1359.88511319053,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32276.1935626035,10.3821161781646
30049470,3,0,0,1,2,0,0,2,.666666666666667,1,3,2,0,1,2,0,0,0,0,1,0,.666666666666667,0,0,0,0,1,0,1,1,0,1,0,0,1,1,06,0,1,0,1,1,0,3856.6160786621,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12942.0480966757,9.46831409647321
30049711,3,0,0,2,0,0,0,1,.333333333333333,2,2,2,0,.666666666666667,2,0,0,0,0,0,0,.666666666666667,0,1,.333333333333333,1,0,0,3,3,0,0,0,1,1.5,1,11,0,0,1,0,1,0,267.50615530503,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16201.2418382636,9.69290489672414
30049798,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,05,0,1,0,1,1,0,538.7797343863,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13895.1078995368,9.53936407268187
30049856,2,0,0,0,1,1,0,1,.5,1,2,0,.5,1,1,1,0,0,0,0,0,.5,0,0,0,0,1,0,1,1,0,1,0,0,1,1,03,1,0,0,1,1,0,17391.1665257886,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10939.2221071753,9.3002013780711
30049905,4,2,0,1,1,0,0,2,.5,2,3,3,0,.75,0,0,4,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,1,1,07,0,1,0,1,1,0,10267.4630071134,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27061.0402569563,10.2058872964049
30049914,2,0,0,0,0,1,0,0,0,2,2,0,.5,1,1,0,0,0,0,0,0,.5,0,0,0,0,1,0,2,2,0,0,1,0,1,1,11,0,0,1,0,1,0,379.22892534338,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3984.89704061491,8.29051767018698
30050102,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,11,0,0,1,0,1,0,271.7009758746,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9437.30908710692,9.15253212096676
30050292,2,0,0,0,0,1,0,1,.5,2,2,0,.5,1,1,0,0,0,0,0,0,.5,0,0,0,1,0,0,2,2,0,0,1,0,1,1,06,0,1,0,1,0,1,15.50863155314,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.799030625673,5.53259482771501
30050429,3,0,1,1,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,07,0,1,0,1,1,0,1550.44890148287,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32573.460953297,10.3912838539911
30050542,2,0,0,0,0,1,0,1,.5,2,2,0,.5,1,1,0,0,0,0,0,0,.5,0,0,0,1,0,0,2,2,0,0,1,0,1,1,08,0,1,0,0,1,0,1459.6976646978,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7792.69876019544,8.96107083493301
30050557,2,0,0,2,0,0,0,1,.5,2,2,2,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,07,0,1,0,1,1,0,659.4084958055,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108141.594539833,11.5912059550639
30050664,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,05,0,1,0,1,1,0,301.05238917039,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28814.4641725102,10.2686674724521
30050666,3,0,0,0,1,2,0,1,.333333333333333,2,3,0,.666666666666667,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0,3,3,0,0,0,1,1.5,1,07,0,1,0,1,1,0,1814.60951017875,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33887.4496063326,10.4308295157332
30050725,2,0,0,2,0,0,0,1,.5,2,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,1,1.5,1,08,0,1,0,0,1,0,440.47262972677,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75434.3019620448,11.2310306402097
30050772,4,0,1,0,1,1,0,2,.5,2,4,2,.25,1,3,0,0,0,0,0,0,.75,1,0,0,0,1,0,1,1,0,1,0,0,.5,0,07,0,1,0,1,1,0,2753.01818736952,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94155.1161202152,11.4527094934222
30050780,2,0,0,0,2,0,0,1,.5,2,2,1,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,5,3,0,0,0,0,2.5,1,07,0,1,0,1,1,0,2055.20071647434,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15252.3765041963,9.63255616763919
30051194,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,04,1,0,0,1,1,0,83.97296834542,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15334.8531207707,9.63794870726509
30051204,3,0,1,0,2,0,0,2,.666666666666667,3,3,3,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0,3,3,0,0,0,1,1,1,08,0,1,0,0,1,0,2115.83131579092,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80149.5925296672,11.2916625507698
30051379,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3,3,0,0,0,1,3,1,08,0,1,0,0,1,0,583.41606573283,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10628.3469475826,9.27137403460238
30051388,2,0,0,0,1,0,0,1,.5,2,2,1,0,1,1,0,0,0,0,0,0,.5,0,0,0,1,0,0,3,3,0,0,0,1,1.5,1,05,0,1,0,1,1,0,223.03974186769,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14174.9414100606,9.55930153979883
30051430,3,0,0,1,0,0,0,0,0,1,1,1,0,.333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,07,0,1,0,1,1,0,1333.27860660801,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326.7067602754,9.70061874501162
30051621,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,04,1,0,0,1,1,0,34.0856176988,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16145.487388668,9.68945780584075
30051630,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,03,1,0,0,1,1,0,3627.34939742937,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1092.74367303229,6.9973616529989
30051785,3,0,0,2,0,0,0,1,.333333333333333,2,2,2,0,.666666666666667,2,0,0,0,0,0,0,.666666666666667,0,0,0,1,0,0,2,2,0,0,1,0,1,1,08,0,1,0,0,1,0,7737.56745296326,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22509.3149175276,10.0217289239196
30051817,2,0,0,0,2,0,0,1,.5,0,2,1,0,1,0,2,0,0,0,0,0,0,0,1,.5,0,1,0,0,0,1,0,0,0,0,0,01,1,0,0,1,1,0,1459.25516979309,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,2236.91066771674,7.71329797195221
30051862,2,0,0,0,1,0,0,0,0,1,1,1,0,.5,1,0,0,0,0,0,0,.5,0,0,0,1,0,0,1,1,0,1,0,0,1,1,06,0,1,0,1,1,0,2556.63892595227,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14458.5993601838,9.57911378856431
30051904,2,0,0,0,0,2,0,1,.5,2,2,0,1,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,08,0,1,0,0,1,0,287.71402458605,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19289.6791904135,9.86737731473631
30052180,2,0,0,0,2,0,0,1,.5,2,2,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,03,1,0,0,1,1,0,517.99062182038,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27669.0810252869,10.2281070010487
30052240,5,2,0,0,2,0,0,2,.4,2,3,3,0,.6,4,0,0,0,0,0,0,.8,1,0,0,1,0,0,2,2,0,0,1,0,1,1,11,0,0,1,0,1,0,138.43186810089,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416363.966291031,12.9393174774357
30052393,5,1,0,1,1,0,0,2,.4,2,3,1,0,.6,1,1,0,0,0,1,0,.2,0,0,0,1,0,0,1,1,0,1,0,0,.5,0,07,0,1,0,1,1,0,2370.56438114968,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25620.999789338,10.1512066281945
30052555,4,0,0,2,0,0,0,1,.25,2,2,2,0,.5,2,0,0,0,0,0,0,.5,0,0,0,1,0,0,2,2,0,0,1,0,1,1,11,0,0,1,0,0,1,8683.81098671107,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,6394.56844718376,8.76336059937976
30052652,3,0,0,0,2,0,0,1,.333333333333333,2,2,1,0,.666666666666667,2,0,0,0,0,0,0,.666666666666667,0,1,.333333333333333,1,0,0,2,2,0,0,1,0,1,1,08,0,1,0,0,1,0,3445.8309736909,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43355.0992400963,10.6772026698918
30052828,5,0,1,1,0,0,0,1,.2,2,2,1,0,.4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,.5,0,05,0,1,0,1,1,0,1810.92547567475,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42945.3436587821,10.6677067936089
